what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1512650537198
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1512650537198
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1512650537198
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1512650537198
java.vm.specification.version,sysinfo,,,"1.8",1512650537198
java.vm.vendor,sysinfo,,,"Oracle Corporation",1512650537198
java.vm.version,sysinfo,,,"25.66-b17",1512650537198
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1512650537292
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1512650537323
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1512650537573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512650537573
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1512650537636
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1512650537761
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1512650537792
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1512650537808
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1512650537980
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1512650538042
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1512650538042
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1512650538089
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1512650538120
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1512650538914
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1512650539039
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1512650539039
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1512650539195
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1512650539492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512650544633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512650544648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512650548029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512650550295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512650550310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512650550310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512650555014
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1512650555045
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1512650555076
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512650564279
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1512650565373
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512650566342
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1512650572336
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1512650572758
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1512650572867
