what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649644150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649645072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649653049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649683338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649683433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1512649686808
error,log,,,"An internal error occurred during: ""Running Android Lint"".",1512649687136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649687167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649689746
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1512649690838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1512649691323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649693698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649695026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649696104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649718755
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1512649724299
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1512649731291
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1512649732582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649738864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649741360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1512649746677
error,log,,,"An internal error occurred during: ""Running Android Lint"".",1512649747178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649747209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649749587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649750383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649764456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1512649769807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1512649771786
error,log,,,"An internal error occurred during: ""Running Android Lint"".",1512649772347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649772347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512649774102
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1512649780223
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1512649781419
