what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.common,2.7.0.v20110605-0747,"org.eclipse.emf.common",1512990372485
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1512990373795
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1512990389975
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110605-0747,"org.eclipse.emf.ecore",1512990389976
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1512990389977
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1512990389978
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1512990389980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512990441833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512990469496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512990469807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512991010570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512991012091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512991314548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512991318343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512991321174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512991322305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512991717193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512991719453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512992889048
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512992898797
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512992898977
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1512992964789
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512992964979
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512992965126
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1512992971122
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512992971607
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512992971763
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1512992974348
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512992979750
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1512992983518
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512992983705
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1512992989267
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512992989596
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512992989772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512993095261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512996745205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512996745867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512996904765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512996906253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512997353096
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1512997356767
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512997360769
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512997361762
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1512997363746
