what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1512728354336
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1512728354336
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1512728354336
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1512728354336
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1512728354368
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1512728354368
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1512728354368
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1512728354399
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1512728354399
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1512728354399
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1512728354399
os,sysinfo,,,"win32",1512728354399
arch,sysinfo,,,"x86_64",1512728354399
ws,sysinfo,,,"win32",1512728354399
locale,sysinfo,,,"en_IN",1512728354399
processors,sysinfo,,,"4",1512728354399
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1512728354399
java.runtime.version,sysinfo,,,"1.8.0_66-b17",1512728354399
java.specification.name,sysinfo,,,"Java Platform API Specification",1512728354399
java.specification.vendor,sysinfo,,,"Oracle Corporation",1512728354399
java.specification.version,sysinfo,,,"1.8",1512728354399
java.vendor,sysinfo,,,"Oracle Corporation",1512728354399
java.version,sysinfo,,,"1.8.0_66",1512728354399
java.vm.info,sysinfo,,,"mixed mode",1512728354399
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1512728354399
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1512728354399
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1512728354399
java.vm.specification.version,sysinfo,,,"1.8",1512728354399
java.vm.vendor,sysinfo,,,"Oracle Corporation",1512728354399
java.vm.version,sysinfo,,,"25.66-b17",1512728354399
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1512728355805
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1512728357993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512728371710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512728377389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512728378549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512728568105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512728570118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512728791780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512728800305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1512728861809
